literature,label
آنکه برای مشکلات من بیش از خودم رنج می‌برد و از درد من بیش از من درد می‌کشد، تنها و تنها مادر است. پس می‌خندم و سربلند زندگی می‌کنم تا تو شاد باشی. روزت هزاران بار مبارک مادرم,مادر
هم‌چون خورشید؛ روشنی بخش، هم‌چون زمین؛ سخاوتمند و بی همتا قدرتمند,مادر
برای مادر بودن باید مادرانه عشق ورزید،حرفه‌ای خستگی ناپذیر مثل مادرم,مادر
ما به مادرانمان بدهکاریم  آنها ما را متولد می‌کنند و به ما زندگی و عشق می‌بخشند چراکه این کارها همه ناشی از عشق توجه و زیبایی است روزت مبارک فرشته‌ی زمینی مادرم,مادر
مادرم تو مانند زمزمه بهار در قلب زمستانی درست مثل خورشید در روز جهانم را روشن می‌کنی و همچون ماه در تیرگی شب، به زندگی من معنا می‌بخشی.,مادر
گر مرا هیچ نباشد نه به دنیا نه به عُقبی چون تو دارم، همه دارم دگرم هیچ نباید,مادر
طلایی‌ترین روز‌ها ارزانی نگاه مهربانت و هزارگل مریم پیشکش قلب باصفایت,مادر
مادر هنرمندی اسـت کـه در نتیجه تلاش خستگی ناپذیرش فرزندی نیکو پرورش یافته نیکوکار و با تقوا در مسیر حق گام برمی دارد,مادر
زنان قبل از مادر شدن، پری اند، اما بعد از مادر شدن تبدیل بـه فرشته میشوند,مادر
مادر نمــای قــدرت دنیـــای خلقـــت است مادر به مـا ز ایــزد یکتــا فضیـــلت است فـردوس را بــــه زیر قدمهـــاش مانده رب کـو را مقــام، بعــد خـــدا در عبـادت است,مادر
مادر ، تک‌واژه‌ای‌ست زیبا مادر ، عین زیبایی‌ست و البته که زیباتر از زیبایی چیزی نیست قلب بزرگ خدا در سینه‌ی مادران می‌تپد مادر ، دستی بر گهواره دارد و دستی در دست خدا آن‌گاه که مادر، گهواره را تکان می‌دهد,مادر
در لبخند تو چیزی ست که با من سخن می گوید چیزی در صدای تو که برای من آواز می خواند چیزی درون چشمانت که به من می گوید برای من عزیزترین هستی,مادر
مادرم، خواستم خوشبوترین گل دنیا را برایت هدیه بیاورم، اما دیدم تو خوشبوترین گل دنیا هستی.,مادر
زن هستی ساز و نظم ده و مهر گستر است سـرچشمهء محبت و الطاف داور است بهر صفا و لطف خدا عشق مظهر است بعد از خدا به سجده بوَد زآنکه مادر است,مادر
به ياد مي آورم لحظه هاي فراز را كه صداي او اعتبارم مي بخشيد و لحظه هاي نشيب را كه اعتمادم به ياد مي آورم افراي افراشته اي را به ياد مي آورم مادرم را,مادر
اگر 4 تکه نان خوشمزه باشد و شما 5 نفر باشید، کسی که اصلا از مزه آن نان خوشش نمی آید یا قبلا غذا خورده و سیر است، مادر است.,مادر
قبلاً فقط چشم هایت را دوست داشتم حالا چین و چروک های کنارشان را هم دوست دارم مادرم، خیلی دوستت دارم,مادر
تپش های دلم مادر هوای بودنت دارد دل من تنگ دیدارست تپش بس بی رمق دارد تو زخم دوریت کم بود؟ نمک بر زخم مرهم بود؟ بدان این فاصله ماست نمک بر زخم من دارد,مادر
بزرگ کردن بچه ها قدرت و شور و شوق زیادی را به خود می گیرد. تو قهرمان من هستی. در این روز مادر یک انفجار داشته باشید.,مادر
هیچ کس نمی تواند مثل تو قربانی شود، از خود گذشتگی کند و مرا درک کند. تو واقعا بهترین مادر این سیاره . کره خاکی هستی.,مادر
گاهی دلم هیچ چیز نمی خواهد جز گپ ریز ریز با مادرم هی من حرف بزنم هی او چای تازه دم بریزد هی چای ام سرد بشود هی دلم گرم آنجا که چای ات سرد می شود و دلت گرم خانه مادر است,مادر
تو صمیمی‌تر از آنی که دلم می‌پنداشت دل تو با همه آینه‌ها نسبت داشت تو همان ساده دل سبز نجیبی که خدا در بین دل پاکت صدف آینه کاشت روزت مبارک,مادر
خداوندا زیباترین لحظه ها را نصیب مادرم کن کـه زیباترین لحظه هایش را بـه خاطر من از دست داده اسـت مادرم دوستت دارم,مادر
در هر خانه چراغی هست کـه همه ی را گرم میکند و آن مادر اسـت سلامتی همه ی مادران دلسوز و مهربانی کـه حتی خوردن ضربه دمپاییشونم کلی حال میده,مادر
مادرم خاک پایت را سرمه چشمانم میکنم وعطر مهر آغوشت رادرروحم خداوندرا ستایش میکنم وسایه اورا بر قامتت آرزو میکنم پاینده باشی وسلامت.,مادر
مادر با یک دست گهواره و با دستی دیگر جهان را تکان می دهد .,مادر
مادر ها دروغ هایشان هم ثواب دارد.. گرسنه کـه باشند می‌گویند سیرند درد کـه داشته باشند می گویند خوبند و با تمام غصه هایشان، بازهم برایمان میخندند,مادر
